reservation_status,adr,,,,,,,,
Check-Out,69,,,,,,,,
Check-Out,75,,,,,,,,
Check-Out,121,,,,,,,,
Check-Out,145,,,,,,,,
Check-Out,150.43,,,,,,,,
Canceled,217.14,,,,,,,,
Check-Out,59.73,,,,,,,,
Check-Out,76,,,,,,,,
Check-Out,100.42,,,,,,,,
Check-Out,106.3,,,,,,,,
Check-Out,60,,,,,,,,
Check-Out,155,,,,,,,,
Check-Out,57.8,,,,,,,,
Check-Out,56,,,,,,,,
Check-Out,79.05,,,,,,,,
Check-Out,34.2,,,,,,,,
Check-Out,68,,,,,,,,
Check-Out,69,,,,,,,,
Check-Out,43,,,,,,,,
Check-Out,79,,,,,,,,
Check-Out,145,,,,,,,,
Check-Out,69,,,,,,,,
Check-Out,83,,,,,,,,
Check-Out,101,,,,,,,,
Check-Out,42.51,,,,,,,,
Check-Out,57,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,57,,,,,,,,
Check-Out,42,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,62.82,,,,,,,,
Check-Out,71.2,,,,,,,,
Check-Out,101.67,,,,,,,,
Check-Out,60,,,,,,,,
Check-Out,97,,,,,,,,
Check-Out,95,,,,,,,,
Check-Out,70,,,,,,,,
Check-Out,79,,,,,,,,
Check-Out,78.56,,,,,,,,
Check-Out,105,,,,,,,,
Check-Out,47.23,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,55.87,,,,,,,,
Canceled,58,,,,,,,,
Check-Out,109,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,61.61,,,,,,,,
Check-Out,95.02,,,,,,,,
Check-Out,90.9,,,,,,,,
Check-Out,101,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,68.8,,,,,,,,
Check-Out,76,,,,,,,,
Check-Out,65,,,,,,,,
Check-Out,57.6,,,,,,,,
Check-Out,57.6,,,,,,,,
Check-Out,77,,,,,,,,
Check-Out,65,,,,,,,,
Check-Out,50,,,,,,,,
Check-Out,82,,,,,,,,
Check-Out,52.5,,,,,,,,
Check-Out,89.2,,,,,,,,
Check-Out,89.67,,,,,,,,
Check-Out,73.14,,,,,,,,
Check-Out,94.14,,,,,,,,
Check-Out,63.2,,,,,,,,
Check-Out,55.28,,,,,,,,
Check-Out,81.69,,,,,,,,
Check-Out,84.15,,,,,,,,
Check-Out,74.53,,,,,,,,
Check-Out,68.53,,,,,,,,
Check-Out,100.67,,,,,,,,
Check-Out,79,,,,,,,,
Check-Out,140,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,89.2,,,,,,,,
Check-Out,77.9,,,,,,,,
Check-Out,56.82,,,,,,,,
Check-Out,114,,,,,,,,
Check-Out,64.94,,,,,,,,
Check-Out,82.67,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,83.94,,,,,,,,
Check-Out,83.09,,,,,,,,
Check-Out,57,,,,,,,,
Check-Out,107,,,,,,,,
Check-Out,77.83,,,,,,,,
Check-Out,128,,,,,,,,
Check-Out,145,,,,,,,,
Check-Out,57,,,,,,,,
Check-Out,128,,,,,,,,
Check-Out,107,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,107,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,92,,,,,,,,
Check-Out,109,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,63,,,,,,,,
Check-Out,63,,,,,,,,
Check-Out,171,,,,,,,,
Check-Out,112,,,,,,,,
Check-Out,86.5,,,,,,,,
Check-Out,91,,,,,,,,
Check-Out,102,,,,,,,,
Check-Out,63.3,,,,,,,,
Check-Out,56,,,,,,,,
Check-Out,99.5,,,,,,,,
Check-Out,83,,,,,,,,
Check-Out,56.1,,,,,,,,
Check-Out,62.48,,,,,,,,
Check-Out,134.5,,,,,,,,
Check-Out,117.63,,,,,,,,
Check-Out,109,,,,,,,,
Check-Out,89,,,,,,,,
Check-Out,125,,,,,,,,
Check-Out,81,,,,,,,,
Check-Out,106.38,,,,,,,,
Check-Out,106.38,,,,,,,,
Check-Out,161,,,,,,,,
Check-Out,124,,,,,,,,
Check-Out,95.6,,,,,,,,
Check-Out,84.2,,,,,,,,
Check-Out,95.5,,,,,,,,
Check-Out,59.6,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,215.6,,,,,,,,
Check-Out,76.19,,,,,,,,
Check-Out,181,,,,,,,,
Check-Out,101.2,,,,,,,,
Check-Out,130.29,,,,,,,,
Check-Out,70.11,,,,,,,,
Check-Out,73.71,,,,,,,,
Check-Out,90,,,,,,,,
Check-Out,168.33,,,,,,,,
Check-Out,157,,,,,,,,
Check-Out,63.61,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,70.2,,,,,,,,
Check-Out,107,,,,,,,,
Check-Out,75.1,,,,,,,,
Check-Out,133,,,,,,,,
Check-Out,146.11,,,,,,,,
Check-Out,206.1,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,71.83,,,,,,,,
Check-Out,135.57,,,,,,,,
Check-Out,126.29,,,,,,,,
Check-Out,77.01,,,,,,,,
Check-Out,115.5,,,,,,,,
Check-Out,50.36,,,,,,,,
Check-Out,122,,,,,,,,
Check-Out,181,,,,,,,,
Check-Out,109,,,,,,,,
Check-Out,52.36,,,,,,,,
Check-Out,100.4,,,,,,,,
Check-Out,136,,,,,,,,
Check-Out,76.5,,,,,,,,
Check-Out,56.29,,,,,,,,
Check-Out,148.07,,,,,,,,
Check-Out,115,,,,,,,,
Check-Out,129.44,,,,,,,,
Check-Out,93.67,,,,,,,,
Check-Out,80,,,,,,,,
Check-Out,59.6,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,73.28,,,,,,,,
Check-Out,136.5,,,,,,,,
Check-Out,186,,,,,,,,
Check-Out,108,,,,,,,,
Check-Out,85.5,,,,,,,,
Check-Out,174,,,,,,,,
Check-Out,174,,,,,,,,
Check-Out,109,,,,,,,,
Check-Out,116,,,,,,,,
Check-Out,117,,,,,,,,
Check-Out,89,,,,,,,,
Check-Out,109.45,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,121,,,,,,,,
Check-Out,51.84,,,,,,,,
Check-Out,169,,,,,,,,
Check-Out,53.85,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,132.67,,,,,,,,
Check-Out,81.85,,,,,,,,
Check-Out,75,,,,,,,,
Check-Out,69.17,,,,,,,,
Check-Out,82,,,,,,,,
Check-Out,71.17,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,86.7,,,,,,,,
Check-Out,85.33,,,,,,,,
Check-Out,107.1,,,,,,,,
Check-Out,77.75,,,,,,,,
Check-Out,67.79,,,,,,,,
Check-Out,59.91,,,,,,,,
Check-Out,117.9,,,,,,,,
Check-Out,76.86,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,106.4,,,,,,,,
Check-Out,90,,,,,,,,
Check-Out,87.68,,,,,,,,
Check-Out,63.75,,,,,,,,
Check-Out,73.6,,,,,,,,
Check-Out,61.6,,,,,,,,
Check-Out,135,,,,,,,,
Check-Out,135,,,,,,,,
Check-Out,59.31,,,,,,,,
Check-Out,116.6,,,,,,,,
Check-Out,126.6,,,,,,,,
Check-Out,90,,,,,,,,
Check-Out,111,,,,,,,,
Check-Out,57.6,,,,,,,,
Check-Out,109,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,77.85,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,121.4,,,,,,,,
Check-Out,90.9,,,,,,,,
Check-Out,64.78,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,51.85,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,90.9,,,,,,,,
Check-Out,90.9,,,,,,,,
Check-Out,85,,,,,,,,
Check-Out,121,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,128,,,,,,,,
Check-Out,88.9,,,,,,,,
Check-Out,90.9,,,,,,,,
Check-Out,120,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,70.98,,,,,,,,
Check-Out,61.6,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,57.6,,,,,,,,
Check-Out,55.44,,,,,,,,
Check-Out,206,,,,,,,,
Check-Out,200,,,,,,,,
Check-Out,59.31,,,,,,,,
Check-Out,57,,,,,,,,
Check-Out,162.33,,,,,,,,
Check-Out,77.65,,,,,,,,
Check-Out,59.31,,,,,,,,
Check-Out,142,,,,,,,,
Check-Out,138.17,,,,,,,,
Check-Out,95,,,,,,,,
Check-Out,114,,,,,,,,
Check-Out,105,,,,,,,,
Check-Out,94.9,,,,,,,,
Check-Out,122.33,,,,,,,,
Check-Out,100.8,,,,,,,,
Check-Out,99,,,,,,,,
Check-Out,93.5,,,,,,,,
Check-Out,66,,,,,,,,
Check-Out,83,,,,,,,,
Check-Out,64.76,,,,,,,,
Check-Out,131,,,,,,,,
Check-Out,84.6,,,,,,,,
Check-Out,114,,,,,,,,
Check-Out,99,,,,,,,,
Check-Out,156,,,,,,,,
Check-Out,119,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,119,,,,,,,,
Check-Out,118.4,,,,,,,,
Check-Out,76.5,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,86.5,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,131,,,,,,,,
Check-Out,88.7,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,90.67,,,,,,,,
Check-Out,114.9,,,,,,,,
Check-Out,126.71,,,,,,,,
Check-Out,114.9,,,,,,,,
Check-Out,106.85,,,,,,,,
Check-Out,120,,,,,,,,
Check-Out,173,,,,,,,,
Check-Out,141,,,,,,,,
Check-Out,144,,,,,,,,
Check-Out,76.5,,,,,,,,
Check-Out,90.68,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,202.67,,,,,,,,
Check-Out,72.18,,,,,,,,
Check-Out,73.71,,,,,,,,
Check-Out,139.05,,,,,,,,
Check-Out,117,,,,,,,,
Check-Out,110.4,,,,,,,,
Check-Out,149,,,,,,,,
Check-Out,149,,,,,,,,
Check-Out,129.77,,,,,,,,
Check-Out,54.9,,,,,,,,
Check-Out,57.6,,,,,,,,
Check-Out,122.33,,,,,,,,
Check-Out,56.9,,,,,,,,
Check-Out,121.5,,,,,,,,
Check-Out,171,,,,,,,,
Check-Out,98.6,,,,,,,,
Check-Out,98.6,,,,,,,,
Check-Out,151,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,182.1,,,,,,,,
Check-Out,143,,,,,,,,
Check-Out,130.5,,,,,,,,
Check-Out,68.6,,,,,,,,
Check-Out,116,,,,,,,,
Check-Out,107,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,81.85,,,,,,,,
Check-Out,79.85,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,165.9,,,,,,,,
Check-Out,188.4,,,,,,,,
Check-Out,176.9,,,,,,,,
Check-Out,75,,,,,,,,
Check-Out,117,,,,,,,,
Check-Out,117,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,107.69,,,,,,,,
Check-Out,153.03,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,79.85,,,,,,,,
Check-Out,51.85,,,,,,,,
Check-Out,90.9,,,,,,,,
Check-Out,74.9,,,,,,,,
Check-Out,132,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,160.5,,,,,,,,
Check-Out,166,,,,,,,,
Check-Out,59.6,,,,,,,,
Check-Out,81.62,,,,,,,,
Check-Out,163,,,,,,,,
Check-Out,83,,,,,,,,
Check-Out,98.6,,,,,,,,
Check-Out,93.2,,,,,,,,
Check-Out,163,,,,,,,,
Check-Out,120,,,,,,,,
Check-Out,107,,,,,,,,
Check-Out,124,,,,,,,,
Check-Out,166,,,,,,,,
Check-Out,67,,,,,,,,
Check-Out,113.1,,,,,,,,
Check-Out,141,,,,,,,,
Check-Out,120,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,84,,,,,,,,
Check-Out,131,,,,,,,,
Check-Out,58.52,,,,,,,,
Check-Out,114,,,,,,,,
Check-Out,160,,,,,,,,
Check-Out,133,,,,,,,,
Check-Out,81.85,,,,,,,,
Check-Out,58.9,,,,,,,,
Check-Out,109.33,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,148.5,,,,,,,,
Check-Out,171,,,,,,,,
Check-Out,132,,,,,,,,
Check-Out,57.72,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,131,,,,,,,,
Check-Out,98.72,,,,,,,,
Check-Out,136,,,,,,,,
Check-Out,143.1,,,,,,,,
Check-Out,51.85,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,135.1,,,,,,,,
Check-Out,100.44,,,,,,,,
Check-Out,141,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,120,,,,,,,,
Check-Out,105.2,,,,,,,,
Check-Out,154.5,,,,,,,,
Check-Out,64.8,,,,,,,,
Check-Out,194,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,141,,,,,,,,
Check-Out,98.76,,,,,,,,
Check-Out,96.9,,,,,,,,
Check-Out,88.67,,,,,,,,
Check-Out,94.37,,,,,,,,
Check-Out,94.37,,,,,,,,
Check-Out,126,,,,,,,,
Check-Out,165,,,,,,,,
Check-Out,77.14,,,,,,,,
Check-Out,109,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,159,,,,,,,,
Check-Out,148,,,,,,,,
Check-Out,106,,,,,,,,
Check-Out,87.5,,,,,,,,
Check-Out,92.9,,,,,,,,
Check-Out,137.57,,,,,,,,
Check-Out,147.25,,,,,,,,
Check-Out,90,,,,,,,,
Check-Out,73.15,,,,,,,,
Check-Out,84,,,,,,,,
Check-Out,161,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,104.14,,,,,,,,
Check-Out,168.6,,,,,,,,
Check-Out,120,,,,,,,,
Check-Out,116.1,,,,,,,,
Check-Out,85,,,,,,,,
Check-Out,121,,,,,,,,
Check-Out,84.39,,,,,,,,
Check-Out,93.62,,,,,,,,
Check-Out,104.06,,,,,,,,
Check-Out,108.71,,,,,,,,
Check-Out,121,,,,,,,,
Check-Out,84.39,,,,,,,,
Check-Out,149.52,,,,,,,,
Check-Out,90.08,,,,,,,,
Check-Out,76.5,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,159,,,,,,,,
Check-Out,169,,,,,,,,
Check-Out,169,,,,,,,,
Check-Out,164,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,26,,,,,,,,
Check-Out,79.2,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,53.85,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,106.5,,,,,,,,
Check-Out,112.16,,,,,,,,
Check-Out,53.56,,,,,,,,
Check-Out,53.85,,,,,,,,
Check-Out,77.85,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,135.83,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,58,,,,,,,,
Check-Out,115,,,,,,,,
Check-Out,27,,,,,,,,
Check-Out,27,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,27,,,,,,,,
Check-Out,27,,,,,,,,
Check-Out,27,,,,,,,,
Check-Out,35,,,,,,,,
Check-Out,35,,,,,,,,
Check-Out,35,,,,,,,,
Check-Out,45,,,,,,,,
Check-Out,135,,,,,,,,
Canceled,135,,,,,,,,
Check-Out,116,,,,,,,,
Check-Out,75,,,,,,,,
Check-Out,93.8,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,124.82,,,,,,,,
Check-Out,93.06,,,,,,,,
Check-Out,59.4,,,,,,,,
Check-Out,57.6,,,,,,,,
Check-Out,145.2,,,,,,,,
Check-Out,121.25,,,,,,,,
Check-Out,183.88,,,,,,,,
Check-Out,70.4,,,,,,,,
Check-Out,142,,,,,,,,
Check-Out,140,,,,,,,,
Check-Out,78.5,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,96,,,,,,,,
Check-Out,78.5,,,,,,,,
Check-Out,129.9,,,,,,,,
Check-Out,99,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,139,,,,,,,,
Check-Out,93,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,189,,,,,,,,
Check-Out,150.6,,,,,,,,
Check-Out,218.1,,,,,,,,
Check-Out,93,,,,,,,,
Check-Out,93,,,,,,,,
Check-Out,108,,,,,,,,
Check-Out,201,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,93,,,,,,,,
Check-Out,130.87,,,,,,,,
Check-Out,109.2,,,,,,,,
Check-Out,115.8,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,54.9,,,,,,,,
Check-Out,93.8,,,,,,,,
Check-Out,105,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,87,,,,,,,,
Check-Out,59.9,,,,,,,,
Check-Out,59.9,,,,,,,,
Check-Out,92.9,,,,,,,,
Check-Out,57,,,,,,,,
Check-Out,163,,,,,,,,
Check-Out,161,,,,,,,,
Check-Out,92.9,,,,,,,,
Check-Out,59.9,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,119,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,86.92,,,,,,,,
Check-Out,99,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,47.9,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,51.85,,,,,,,,
Check-Out,74.12,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,201,,,,,,,,
Check-Out,87,,,,,,,,
Check-Out,77.85,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,51.85,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,88.9,,,,,,,,
Check-Out,161,,,,,,,,
Check-Out,185,,,,,,,,
Check-Out,173,,,,,,,,
Check-Out,193,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,141,,,,,,,,
Check-Out,71.6,,,,,,,,
Check-Out,99.9,,,,,,,,
Check-Out,112.5,,,,,,,,
Check-Out,143.1,,,,,,,,
Check-Out,158.1,,,,,,,,
Check-Out,143,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,196,,,,,,,,
Check-Out,186,,,,,,,,
Check-Out,118.5,,,,,,,,
Check-Out,149.6,,,,,,,,
Check-Out,128.05,,,,,,,,
Check-Out,91.1,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,53.12,,,,,,,,
Check-Out,95.5,,,,,,,,
Check-Out,93.5,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,201,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,51.12,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,78,,,,,,,,
Check-Out,87.5,,,,,,,,
Check-Out,96.36,,,,,,,,
Check-Out,132.6,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,173,,,,,,,,
Check-Out,138,,,,,,,,
Check-Out,156.83,,,,,,,,
Check-Out,52.83,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,184.33,,,,,,,,
Check-Out,227,,,,,,,,
Check-Out,51.84,,,,,,,,
Check-Out,100.6,,,,,,,,
Check-Out,92.9,,,,,,,,
Check-Out,116.5,,,,,,,,
Check-Out,51.85,,,,,,,,
Check-Out,141,,,,,,,,
Check-Out,108,,,,,,,,
Check-Out,107.63,,,,,,,,
Check-Out,158,,,,,,,,
Check-Out,116,,,,,,,,
Check-Out,97,,,,,,,,
Check-Out,133,,,,,,,,
Check-Out,111,,,,,,,,
Check-Out,76.8,,,,,,,,
Check-Out,201,,,,,,,,
Check-Out,99,,,,,,,,
Check-Out,64.8,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,65,,,,,,,,
Check-Out,75,,,,,,,,
Check-Out,50,,,,,,,,
Check-Out,65,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,141,,,,,,,,
Check-Out,93.8,,,,,,,,
Check-Out,99,,,,,,,,
Check-Out,64.8,,,,,,,,
Check-Out,99,,,,,,,,
Check-Out,64.8,,,,,,,,
Check-Out,121,,,,,,,,
Check-Out,99,,,,,,,,
Check-Out,64.8,,,,,,,,
Check-Out,73.1,,,,,,,,
Check-Out,98.75,,,,,,,,
Check-Out,55.44,,,,,,,,
Check-Out,153,,,,,,,,
Check-Out,119,,,,,,,,
Check-Out,143,,,,,,,,
Check-Out,237,,,,,,,,
Check-Out,100.6,,,,,,,,
Check-Out,113.6,,,,,,,,
Check-Out,183.86,,,,,,,,
Check-Out,158.58,,,,,,,,
Check-Out,116.31,,,,,,,,
Check-Out,79,,,,,,,,
Check-Out,136.8,,,,,,,,
Check-Out,93.75,,,,,,,,
Check-Out,65,,,,,,,,
Check-Out,119,,,,,,,,
Check-Out,89.12,,,,,,,,
Check-Out,87.12,,,,,,,,
Check-Out,189,,,,,,,,
Check-Out,96,,,,,,,,
Check-Out,201,,,,,,,,
Check-Out,47.9,,,,,,,,
Check-Out,122,,,,,,,,
Check-Out,97.92,,,,,,,,
Check-Out,47.9,,,,,,,,
Check-Out,181.9,,,,,,,,
Check-Out,232.4,,,,,,,,
Check-Out,193.9,,,,,,,,
Check-Out,107.71,,,,,,,,
Check-Out,130.13,,,,,,,,
Check-Out,118,,,,,,,,
Check-Out,93.8,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,144,,,,,,,,
No-Show,0,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,57.6,,,,,,,,
Check-Out,138,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,70.26,,,,,,,,
Check-Out,98.6,,,,,,,,
Check-Out,79.85,,,,,,,,
Check-Out,51.85,,,,,,,,
Check-Out,142,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,79.85,,,,,,,,
Check-Out,70.4,,,,,,,,
Check-Out,64.76,,,,,,,,
Check-Out,79,,,,,,,,
Check-Out,53.85,,,,,,,,
Check-Out,83.85,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,70.4,,,,,,,,
Check-Out,121,,,,,,,,
Check-Out,137.8,,,,,,,,
Check-Out,139,,,,,,,,
Check-Out,206,,,,,,,,
Check-Out,180,,,,,,,,
Check-Out,118,,,,,,,,
Check-Out,145,,,,,,,,
Check-Out,91,,,,,,,,
Check-Out,190,,,,,,,,
Check-Out,147,,,,,,,,
Check-Out,57,,,,,,,,
Check-Out,123.62,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,81.02,,,,,,,,
Check-Out,61,,,,,,,,
Check-Out,78.5,,,,,,,,
Check-Out,94.89,,,,,,,,
Check-Out,101,,,,,,,,
Check-Out,87.5,,,,,,,,
Check-Out,168,,,,,,,,
Check-Out,70.4,,,,,,,,
Check-Out,181,,,,,,,,
Check-Out,88.7,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,77.76,,,,,,,,
Check-Out,83.6,,,,,,,,
Check-Out,117.76,,,,,,,,
Check-Out,167.68,,,,,,,,
Check-Out,64.8,,,,,,,,
Check-Out,112,,,,,,,,
Check-Out,78.5,,,,,,,,
Check-Out,51.85,,,,,,,,
Check-Out,57.6,,,,,,,,
Check-Out,161,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,186,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,92,,,,,,,,
Check-Out,69.6,,,,,,,,
Check-Out,68,,,,,,,,
Check-Out,146.1,,,,,,,,
Check-Out,151.56,,,,,,,,
Check-Out,206,,,,,,,,
Check-Out,64.8,,,,,,,,
Check-Out,152.16,,,,,,,,
Check-Out,90.9,,,,,,,,
Check-Out,84,,,,,,,,
Check-Out,70.4,,,,,,,,
Check-Out,70.4,,,,,,,,
Check-Out,132,,,,,,,,
Check-Out,98.4,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,141,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,161,,,,,,,,
Check-Out,161,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,185.1,,,,,,,,
Check-Out,201,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,84,,,,,,,,
Check-Out,84,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,84,,,,,,,,
Check-Out,158.1,,,,,,,,
Check-Out,66.6,,,,,,,,
Check-Out,130.13,,,,,,,,
Check-Out,81.2,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,145.53,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,159,,,,,,,,
Check-Out,153,,,,,,,,
Check-Out,141,,,,,,,,
Check-Out,165,,,,,,,,
Check-Out,249,,,,,,,,
Check-Out,72,,,,,,,,
Check-Out,122.23,,,,,,,,
Check-Out,82,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,181,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,61,,,,,,,,
Check-Out,274,,,,,,,,
Check-Out,81,,,,,,,,
Check-Out,142.36,,,,,,,,
Check-Out,122.86,,,,,,,,
Check-Out,133.4,,,,,,,,
Check-Out,178,,,,,,,,
Check-Out,57,,,,,,,,
Check-Out,118,,,,,,,,
Check-Out,35,,,,,,,,
Check-Out,75,,,,,,,,
Check-Out,141,,,,,,,,
Check-Out,120,,,,,,,,
Check-Out,95.69,,,,,,,,
Check-Out,8,,,,,,,,
Check-Out,141,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,254,,,,,,,,
Check-Out,120,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,161.1,,,,,,,,
Check-Out,120,,,,,,,,
Check-Out,76.95,,,,,,,,
Check-Out,130.13,,,,,,,,
Check-Out,129,,,,,,,,
Check-Out,153,,,,,,,,
Check-Out,64.24,,,,,,,,
Check-Out,85.5,,,,,,,,
Check-Out,108.2,,,,,,,,
Check-Out,68.4,,,,,,,,
Check-Out,133,,,,,,,,
Check-Out,78.95,,,,,,,,
Check-Out,68.6,,,,,,,,
Check-Out,131,,,,,,,,
Check-Out,65,,,,,,,,
Check-Out,160,,,,,,,,
Check-Out,87.6,,,,,,,,
Check-Out,77.85,,,,,,,,
Check-Out,85.5,,,,,,,,
Check-Out,85.5,,,,,,,,
Check-Out,106.36,,,,,,,,
Check-Out,70.4,,,,,,,,
Check-Out,57,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,51.85,,,,,,,,
Check-Out,83.85,,,,,,,,
Check-Out,51.85,,,,,,,,
Check-Out,93.8,,,,,,,,
Check-Out,53.85,,,,,,,,
Check-Out,53.85,,,,,,,,
Check-Out,53.85,,,,,,,,
Check-Out,53.85,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,51.85,,,,,,,,
Check-Out,64.9,,,,,,,,
Check-Out,45.9,,,,,,,,
Check-Out,62.9,,,,,,,,
Check-Out,53.85,,,,,,,,
Check-Out,106.5,,,,,,,,
Check-Out,79.84,,,,,,,,
Check-Out,53.85,,,,,,,,
Check-Out,99.85,,,,,,,,
